time,symbol,position_change,new_position
2017-06-20 20:00:00,XAUUSD,-0.052997,0.28773
2017-06-21 04:00:00,EURUSD,0.028605,0.725815
2017-06-21 04:00:00,GBPUSD,-0.034974,-0.03776
2017-06-22 00:00:00,XAUUSD,-0.052465,0.235265
2017-06-26 00:00:00,EURUSD,0.029899,0.755714
2017-06-26 04:00:00,USDJPY,0.028434,-0.045452
2017-06-26 08:00:00,XAUUSD,-0.076544,0.158721
2017-06-26 20:00:00,GBPUSD,-0.030628,-0.068387
2017-06-27 04:00:00,USDJPY,0.028895,-0.016557
2017-06-27 08:00:00,EURUSD,-0.094409,0.661305
2017-06-27 12:00:00,EURUSD,-0.06252,0.598785
2017-06-27 20:00:00,EURUSD,0.032469,0.631254
2017-06-28 00:00:00,USDJPY,0.028569,0.012012
2017-06-28 04:00:00,EURUSD,0.038969,0.670223
2017-06-28 12:00:00,EURUSD,0.0357,0.705923
2017-06-28 12:00:00,GBPUSD,0.04714,-0.021247
2017-06-28 20:00:00,EURUSD,0.043515,0.749438
2017-06-28 20:00:00,USDJPY,0.027984,0.039996
2017-06-29 04:00:00,GBPUSD,0.031385,0.010138
2017-06-29 04:00:00,XAUUSD,-0.04922,0.109501
2017-06-29 20:00:00,GBPUSD,0.039438,0.049575
2017-06-30 04:00:00,USDJPY,0.026776,0.066772
2017-06-30 12:00:00,GBPUSD,0.036807,0.086382
2017-06-30 16:00:00,XAUUSD,-0.053411,0.056091
2017-07-02 20:00:00,GBPUSD,0.03107,0.117452
2017-07-03 04:00:00,XAUUSD,-0.050711,0.005379
2017-07-03 08:00:00,USDJPY,0.032857,0.099629
2017-07-03 16:00:00,XAUUSD,-0.064411,-0.059031
2017-07-03 20:00:00,USDJPY,0.027535,0.127163
2017-07-04 00:00:00,GBPUSD,0.035243,0.152695
2017-07-04 04:00:00,EURUSD,0.029435,0.778873
2017-07-04 04:00:00,XAUUSD,-0.066021,-0.125053
2017-07-04 12:00:00,USDJPY,0.035204,0.162367
2017-07-04 16:00:00,XAUUSD,-0.073046,-0.198099
2017-07-05 00:00:00,GBPUSD,0.036034,0.188729
2017-07-05 08:00:00,XAUUSD,-0.064864,-0.262963
2017-07-05 20:00:00,GBPUSD,0.02941,0.218138
2017-07-05 20:00:00,USDJPY,0.03366,0.196027
2017-07-05 20:00:00,XAUUSD,-0.050722,-0.313685
2017-07-06 08:00:00,XAUUSD,-0.062604,-0.376289
2017-07-06 20:00:00,GBPUSD,0.039707,0.257845
2017-07-06 20:00:00,XAUUSD,-0.067409,-0.443698
2017-07-07 04:00:00,XAUUSD,-0.051386,-0.495084
2017-07-07 08:00:00,GBPUSD,-0.037987,0.219859
2017-07-07 08:00:00,USDJPY,0.031278,0.227306
2017-07-07 12:00:00,XAUUSD,0.139287,-0.355797
2017-07-09 20:00:00,EURUSD,0.03011,0.808983
2017-07-09 20:00:00,USDJPY,0.028873,0.256179
2017-07-09 20:00:00,XAUUSD,-0.057121,-0.412918
2017-07-10 04:00:00,USDJPY,0.026123,0.282301
2017-07-10 04:00:00,XAUUSD,-0.054774,-0.467692
2017-07-10 12:00:00,USDJPY,0.026102,0.308403
2017-07-10 20:00:00,GBPUSD,0.031433,0.251292
2017-07-10 20:00:00,USDJPY,0.029914,0.338317
2017-07-10 20:00:00,XAUUSD,-0.062109,-0.529801
2017-07-11 04:00:00,USDJPY,0.029223,0.367541
2017-07-11 04:00:00,XAUUSD,-0.057758,-0.587559
2017-07-11 12:00:00,GBPUSD,-0.051045,0.200247
2017-07-11 20:00:00,XAUUSD,-0.054452,-0.642011
2017-07-12 00:00:00,USDJPY,-0.026793,0.340748
2017-07-12 08:00:00,GBPUSD,-0.057624,0.142623
2017-07-12 08:00:00,XAUUSD,-0.050416,-0.692427
2017-07-13 04:00:00,USDJPY,-0.030755,0.309993
2017-07-13 16:00:00,XAUUSD,-0.068891,-0.761318
2017-07-14 00:00:00,GBPUSD,0.033204,0.175827
2017-07-14 00:00:00,XAUUSD,-0.055058,-0.816376
2017-07-14 12:00:00,GBPUSD,-0.035556,0.140271
2017-07-14 12:00:00,XAUUSD,0.117179,-0.699197
2017-07-16 20:00:00,GBPUSD,0.031374,0.171645
2017-07-17 08:00:00,EURUSD,0.030213,0.839196
2017-07-17 12:00:00,GBPUSD,0.033774,0.205419
2017-07-17 12:00:00,USDJPY,-0.036768,0.273224
2017-07-18 04:00:00,GBPUSD,0.030832,0.236251
2017-07-18 04:00:00,USDJPY,-0.027956,0.245268
2017-07-18 08:00:00,GBPUSD,-0.066003,0.170248
2017-07-18 12:00:00,XAUUSD,0.090722,-0.608475
2017-07-19 04:00:00,XAUUSD,0.065351,-0.543124
2017-07-19 08:00:00,GBPUSD,0.033549,0.203797
2017-07-19 16:00:00,USDJPY,-0.025889,0.219379
2017-07-20 00:00:00,XAUUSD,0.070533,-0.472591
2017-07-20 04:00:00,GBPUSD,0.030853,0.23465
2017-07-20 12:00:00,EURUSD,-0.11959,0.719606
2017-07-20 12:00:00,USDJPY,-0.052048,0.16733
2017-07-20 12:00:00,XAUUSD,0.106579,-0.366012
2017-07-21 04:00:00,EURUSD,0.055969,0.775575
2017-07-21 08:00:00,XAUUSD,0.053517,-0.312494
2017-07-21 12:00:00,EURUSD,0.032681,0.808256
2017-07-21 12:00:00,USDJPY,-0.035022,0.132308
2017-07-21 20:00:00,XAUUSD,0.057665,-0.254829
2017-07-24 00:00:00,USDJPY,-0.027067,0.105241
2017-07-24 04:00:00,XAUUSD,0.061172,-0.193656
2017-07-24 08:00:00,GBPUSD,0.028982,0.263631
2017-07-24 12:00:00,USDJPY,-0.027649,0.077592
2017-07-24 16:00:00,XAUUSD,0.062116,-0.131541
2017-07-25 00:00:00,GBPUSD,0.037169,0.3008
2017-07-25 04:00:00,XAUUSD,0.056635,-0.074905
2017-07-25 08:00:00,USDJPY,-0.029131,0.048462
2017-07-25 20:00:00,XAUUSD,0.049533,-0.025372
2017-07-26 08:00:00,GBPUSD,0.029694,0.330495
2017-07-26 12:00:00,EURUSD,0.031656,0.839912
2017-07-26 16:00:00,GBPUSD,-0.030351,0.300143
2017-07-26 20:00:00,XAUUSD,0.056855,0.031483
2017-07-27 00:00:00,USDJPY,-0.028982,0.01948
2017-07-27 08:00:00,GBPUSD,0.034056,0.3342
2017-07-27 08:00:00,XAUUSD,0.052902,0.084385
2017-07-27 12:00:00,GBPUSD,-0.074374,0.259826
2017-07-28 00:00:00,XAUUSD,0.052636,0.137021
2017-07-28 04:00:00,GBPUSD,0.030775,0.290601
2017-07-28 12:00:00,USDJPY,-0.027175,-0.007695
2017-07-28 20:00:00,XAUUSD,0.066832,0.203852
2017-07-30 20:00:00,GBPUSD,0.033411,0.324012
2017-07-31 04:00:00,USDJPY,-0.030037,-0.037732
2017-07-31 04:00:00,XAUUSD,0.060685,0.264537
2017-07-31 08:00:00,GBPUSD,0.02882,0.352832
2017-07-31 12:00:00,GBPUSD,-0.053999,0.298834
2017-07-31 16:00:00,EURUSD,-0.049031,0.790881
2017-07-31 16:00:00,XAUUSD,0.066116,0.330653
2017-07-31 20:00:00,USDJPY,-0.028829,-0.066561
2017-08-01 00:00:00,GBPUSD,0.034945,0.333779
2017-08-01 04:00:00,XAUUSD,0.065751,0.396404
2017-08-01 12:00:00,GBPUSD,0.042992,0.376771
2017-08-01 12:00:00,USDJPY,-0.026593,-0.093153
2017-08-01 20:00:00,GBPUSD,0.033646,0.410417
2017-08-02 00:00:00,XAUUSD,0.048207,0.444611
