signal_time,entry_time,direction,confidence,volume,entry_price,sl,tp,sl_pips,tp_pips,exit_time,exit_price,exit_reason,pnl_pips,pnl_dollars
2024-09-11 04:30:00,2024-09-11 04:45:00,buy,0.44350579268397405,0.01,141.84499999999997,141.54499999999996,142.44499999999996,30.0,60.0,2024-09-11 06:15:00,141.54499999999996,sl,-31.8,-3.18
2024-09-11 06:15:00,2024-09-11 06:30:00,buy,0.507774174035363,0.01,141.32899999999998,141.02899999999997,141.92899999999997,30.0,60.0,2024-09-11 07:15:00,141.02899999999997,sl,-31.8,-3.18
2024-09-11 07:45:00,2024-09-11 08:00:00,buy,0.4820492867518042,0.01,140.94899999999998,140.64899999999997,141.54899999999998,30.0,60.0,2024-09-11 10:30:00,141.54899999999998,tp,58.2,5.82
2024-09-11 12:30:00,2024-09-11 12:45:00,buy,0.46114520567323636,0.01,141.58599999999998,141.28599999999997,142.18599999999998,30.0,60.0,2024-09-11 15:30:00,142.18599999999998,tp,58.2,5.82
2024-09-11 15:30:00,2024-09-11 15:45:00,buy,0.4497061587737132,0.01,142.307,142.00699999999998,142.90699999999998,30.0,60.0,2024-09-11 16:45:00,142.00699999999998,sl,-31.8,-3.18
2024-09-11 16:45:00,2024-09-11 17:00:00,buy,0.43909542869273965,0.01,141.54799999999997,141.24799999999996,142.14799999999997,30.0,60.0,2024-09-11 20:00:00,142.14799999999997,tp,58.2,5.82
2024-09-11 20:00:00,2024-09-11 20:15:00,buy,0.4262128511129667,0.01,142.26799999999997,141.96799999999996,142.86799999999997,30.0,60.0,2024-09-12 03:15:00,142.86799999999997,tp,58.2,5.82
2024-09-12 04:00:00,2024-09-12 04:15:00,buy,0.4386334522613936,0.01,142.581,142.28099999999998,143.18099999999998,30.0,60.0,2024-09-12 15:15:00,142.28099999999998,sl,-31.8,-3.18
2024-09-12 15:15:00,2024-09-12 15:30:00,buy,0.48182243266937486,0.01,142.134,141.83399999999997,142.73399999999998,30.0,60.0,2024-09-12 22:30:00,141.83399999999997,sl,-31.8,-3.18
2024-09-12 22:30:00,2024-09-12 22:45:00,buy,0.4916814771528208,0.01,141.89799999999997,141.59799999999996,142.49799999999996,30.0,60.0,2024-09-13 02:15:00,141.59799999999996,sl,-31.8,-3.18
2024-09-13 02:15:00,2024-09-13 02:30:00,buy,0.4327992821691934,0.01,141.56999999999996,141.26999999999995,142.16999999999996,30.0,60.0,2024-09-13 03:00:00,141.26999999999995,sl,-31.8,-3.18
2024-09-13 03:00:00,2024-09-13 03:15:00,buy,0.41728012534014436,0.01,141.29999999999998,140.99999999999997,141.89999999999998,30.0,60.0,2024-09-13 05:15:00,140.99999999999997,sl,-31.8,-3.18
2024-09-13 05:15:00,2024-09-13 05:30:00,buy,0.4487042126702708,0.01,140.91499999999996,140.61499999999995,141.51499999999996,30.0,60.0,2024-09-13 11:00:00,140.61499999999995,sl,-31.8,-3.18
2024-09-13 11:00:00,2024-09-13 11:15:00,buy,0.44810800772195963,0.01,140.89099999999996,140.59099999999995,141.49099999999996,30.0,60.0,2024-09-13 12:15:00,140.59099999999995,sl,-31.8,-3.18
2024-09-13 12:15:00,2024-09-13 12:30:00,buy,0.4916814771528208,0.01,140.44899999999998,140.14899999999997,141.04899999999998,30.0,60.0,2024-09-16 06:30:00,140.14899999999997,sl,-31.8,-3.18
2024-09-16 06:30:00,2024-09-16 06:45:00,buy,0.45070999061496686,0.01,140.14,139.83999999999997,140.73999999999998,30.0,60.0,2024-09-16 09:30:00,139.83999999999997,sl,-31.8,-3.18
2024-09-16 09:30:00,2024-09-16 09:45:00,buy,0.4048687820516119,0.01,139.86499999999998,139.56499999999997,140.46499999999997,30.0,60.0,2024-09-16 16:15:00,140.46499999999997,tp,58.2,5.82
2024-09-16 16:15:00,2024-09-16 16:30:00,buy,0.4376518980124898,0.01,140.438,140.13799999999998,141.03799999999998,30.0,60.0,2024-09-17 02:15:00,141.03799999999998,tp,58.2,5.82
2024-09-17 02:15:00,2024-09-17 02:30:00,buy,0.4376518980124898,0.01,140.86799999999997,140.56799999999996,141.46799999999996,30.0,60.0,2024-09-17 03:30:00,140.56799999999996,sl,-31.8,-3.18
2024-09-17 03:30:00,2024-09-17 03:45:00,buy,0.4880719551853258,0.01,140.67999999999998,140.37999999999997,141.27999999999997,30.0,60.0,2024-09-17 04:45:00,140.37999999999997,sl,-31.8,-3.18
2024-09-17 04:45:00,2024-09-17 05:00:00,buy,0.5047249560193141,0.01,140.37399999999997,140.07399999999996,140.97399999999996,30.0,60.0,2024-09-17 15:30:00,140.97399999999996,tp,58.2,5.82
2024-09-17 15:30:00,2024-09-17 15:45:00,buy,0.4231318963921695,0.01,140.986,140.68599999999998,141.58599999999998,30.0,60.0,2024-09-17 16:45:00,141.58599999999998,tp,58.2,5.82
2024-09-17 17:00:00,2024-09-17 17:15:00,buy,0.43394230487901997,0.01,141.694,141.39399999999998,142.29399999999998,30.0,60.0,2024-09-17 22:30:00,142.29399999999998,tp,58.2,5.82
2024-09-18 01:00:00,2024-09-18 01:15:00,buy,0.43717341555604455,0.01,142.25799999999998,141.95799999999997,142.85799999999998,30.0,60.0,2024-09-18 02:30:00,141.95799999999997,sl,-31.8,-3.18
2024-09-18 02:30:00,2024-09-18 02:45:00,buy,0.4916814771528208,0.01,142.02299999999997,141.72299999999996,142.62299999999996,30.0,60.0,2024-09-18 03:45:00,141.72299999999996,sl,-31.8,-3.18
2024-09-18 03:45:00,2024-09-18 04:00:00,buy,0.4263816115030704,0.01,141.71599999999998,141.41599999999997,142.31599999999997,30.0,60.0,2024-09-18 05:30:00,141.41599999999997,sl,-31.8,-3.18
2024-09-18 05:30:00,2024-09-18 05:45:00,buy,0.4412614199799848,0.01,141.48299999999998,141.18299999999996,142.08299999999997,30.0,60.0,2024-09-18 21:00:00,141.18299999999996,sl,-31.8,-3.18
2024-09-18 21:00:00,2024-09-18 21:15:00,buy,0.4017687702368707,0.01,140.89199999999997,140.59199999999996,141.49199999999996,30.0,60.0,2024-09-18 21:30:00,140.59199999999996,sl,-31.8,-3.18
2024-09-18 21:30:00,2024-09-18 21:45:00,buy,0.5047249560193141,0.01,141.146,140.84599999999998,141.74599999999998,30.0,60.0,2024-09-18 22:00:00,141.74599999999998,tp,58.2,5.82
2024-09-18 22:00:00,2024-09-18 22:15:00,buy,0.4613832462316901,0.01,142.027,141.72699999999998,142.62699999999998,30.0,60.0,2024-09-18 22:45:00,142.62699999999998,tp,58.2,5.82
2024-09-19 00:15:00,2024-09-19 00:30:00,buy,0.4338726076419479,0.01,142.12499999999997,141.82499999999996,142.72499999999997,30.0,60.0,2024-09-19 02:30:00,142.72499999999997,tp,58.2,5.82
2024-09-19 03:00:00,2024-09-19 03:15:00,buy,0.4385259497780609,0.01,143.16199999999998,142.86199999999997,143.76199999999997,30.0,60.0,2024-09-19 04:30:00,143.76199999999997,tp,58.2,5.82
2024-09-19 06:00:00,2024-09-19 06:15:00,buy,0.45880505255599086,0.01,143.10799999999998,142.80799999999996,143.70799999999997,30.0,60.0,2024-09-19 08:15:00,142.80799999999996,sl,-31.8,-3.18
2024-09-19 08:15:00,2024-09-19 08:30:00,buy,0.4804257787872698,0.01,142.74999999999997,142.44999999999996,143.34999999999997,30.0,60.0,2024-09-19 09:30:00,142.44999999999996,sl,-31.8,-3.18
2024-09-19 09:45:00,2024-09-19 10:00:00,buy,0.46287091884206905,0.01,142.14299999999997,141.84299999999996,142.74299999999997,30.0,60.0,2024-09-19 11:00:00,142.74299999999997,tp,58.2,5.82
2024-09-19 12:30:00,2024-09-19 12:45:00,buy,0.43073385048109936,0.01,142.77399999999997,142.47399999999996,143.37399999999997,30.0,60.0,2024-09-19 15:30:00,143.37399999999997,tp,58.2,5.82
2024-09-19 15:30:00,2024-09-19 15:45:00,buy,0.5011154340518191,0.01,143.771,143.47099999999998,144.37099999999998,30.0,60.0,2024-09-19 16:00:00,143.47099999999998,sl,-31.8,-3.18
2024-09-19 16:00:00,2024-09-19 16:15:00,buy,0.400699906186831,0.01,143.51,143.20999999999998,144.10999999999999,30.0,60.0,2024-09-19 17:00:00,143.20999999999998,sl,-31.8,-3.18
2024-09-19 17:00:00,2024-09-19 17:15:00,buy,0.46168984603468716,0.01,143.07099999999997,142.77099999999996,143.67099999999996,30.0,60.0,2024-09-19 18:15:00,142.77099999999996,sl,-31.8,-3.18
2024-09-19 18:15:00,2024-09-19 18:30:00,buy,0.4804257787872698,0.01,142.95999999999998,142.65999999999997,143.55999999999997,30.0,60.0,2024-09-19 21:15:00,142.65999999999997,sl,-31.8,-3.18
2024-09-19 21:15:00,2024-09-19 21:30:00,buy,0.5047249560193141,0.01,142.71999999999997,142.41999999999996,143.31999999999996,30.0,60.0,2024-09-20 03:45:00,142.41999999999996,sl,-31.8,-3.18
2024-09-20 03:45:00,2024-09-20 04:00:00,buy,0.4880719551853258,0.01,142.23099999999997,141.93099999999995,142.83099999999996,30.0,60.0,2024-09-20 09:15:00,141.93099999999995,sl,-31.8,-3.18
2024-09-20 09:15:00,2024-09-20 09:30:00,buy,0.5011154340518191,0.01,142.42899999999997,142.12899999999996,143.02899999999997,30.0,60.0,2024-09-20 09:45:00,143.02899999999997,tp,58.2,5.82
2024-09-20 09:45:00,2024-09-20 10:00:00,buy,0.42335058988816127,0.01,142.85299999999998,142.55299999999997,143.45299999999997,30.0,60.0,2024-09-20 10:30:00,143.45299999999997,tp,58.2,5.82
2024-09-20 10:30:00,2024-09-20 10:45:00,buy,0.4706069584481769,0.01,143.64399999999998,143.34399999999997,144.24399999999997,30.0,60.0,2024-09-20 13:45:00,144.24399999999997,tp,58.2,5.82
2024-09-20 15:30:00,2024-09-20 15:45:00,buy,0.44408764707484416,0.01,143.68399999999997,143.38399999999996,144.28399999999996,30.0,60.0,2024-09-20 17:15:00,144.28399999999996,tp,58.2,5.82
2024-09-20 18:45:00,2024-09-20 19:00:00,buy,0.411992320034002,0.01,143.71899999999997,143.41899999999995,144.31899999999996,30.0,60.0,2024-09-23 04:00:00,144.31899999999996,tp,58.2,5.82
2024-09-23 04:00:00,2024-09-23 04:15:00,buy,0.41379381766184126,0.01,144.40699999999998,144.10699999999997,145.00699999999998,30.0,60.0,2024-09-23 08:45:00,144.10699999999997,sl,-31.8,-3.18
2024-09-23 09:30:00,2024-09-23 09:45:00,buy,0.46075337114590587,0.01,144.00599999999997,143.70599999999996,144.60599999999997,30.0,60.0,2024-09-23 10:15:00,143.70599999999996,sl,-31.8,-3.18
2024-09-23 10:15:00,2024-09-23 10:30:00,buy,0.4631910526892128,0.01,143.59599999999998,143.29599999999996,144.19599999999997,30.0,60.0,2024-09-23 13:30:00,143.29599999999996,sl,-31.8,-3.18
2024-09-23 13:30:00,2024-09-23 13:45:00,buy,0.4984451523883385,0.01,143.38799999999998,143.08799999999997,143.98799999999997,30.0,60.0,2024-09-23 16:45:00,143.98799999999997,tp,58.2,5.82
2024-09-23 16:45:00,2024-09-23 17:00:00,buy,0.41133302263938737,0.01,144.26599999999996,143.96599999999995,144.86599999999996,30.0,60.0,2024-09-23 17:15:00,143.96599999999995,sl,-31.8,-3.18
2024-09-23 17:45:00,2024-09-23 18:00:00,buy,0.4375771235274889,0.01,143.88099999999997,143.58099999999996,144.48099999999997,30.0,60.0,2024-09-23 18:45:00,143.58099999999996,sl,-31.8,-3.18
2024-09-23 18:45:00,2024-09-23 19:00:00,buy,0.45862459076142564,0.01,143.52899999999997,143.22899999999996,144.12899999999996,30.0,60.0,2024-09-24 08:45:00,144.12899999999996,tp,58.2,5.82
2024-09-24 13:15:00,2024-09-24 13:30:00,buy,0.40618308142254006,0.01,144.015,143.71499999999997,144.61499999999998,30.0,60.0,2024-09-24 17:00:00,143.71499999999997,sl,-31.8,-3.18
2024-09-24 17:15:00,2024-09-24 17:30:00,buy,0.46881371666964045,0.01,143.533,143.23299999999998,144.13299999999998,30.0,60.0,2024-09-24 22:15:00,143.23299999999998,sl,-31.8,-3.18
2024-09-24 22:15:00,2024-09-24 22:30:00,buy,0.46072495534518565,0.01,143.26799999999997,142.96799999999996,143.86799999999997,30.0,60.0,2024-09-25 01:45:00,142.96799999999996,sl,-31.8,-3.18
2024-09-25 02:00:00,2024-09-25 02:15:00,buy,0.4032518104439678,0.01,143.09399999999997,142.79399999999995,143.69399999999996,30.0,60.0,2024-09-25 09:45:00,143.69399999999996,tp,58.2,5.82
2024-09-25 09:45:00,2024-09-25 10:00:00,buy,0.4240139415123464,0.01,143.61399999999998,143.31399999999996,144.21399999999997,30.0,60.0,2024-09-25 12:15:00,144.21399999999997,tp,58.2,5.82
2024-09-25 16:15:00,2024-09-25 16:30:00,buy,0.4677821003045647,0.01,144.009,143.70899999999997,144.60899999999998,30.0,60.0,2024-09-25 20:00:00,144.60899999999998,tp,58.2,5.82
2024-09-26 13:45:00,2024-09-26 14:00:00,buy,0.40047371902511475,0.01,144.37699999999998,144.07699999999997,144.97699999999998,30.0,60.0,2024-09-26 17:15:00,144.97699999999998,tp,58.2,5.82
2024-09-26 22:15:00,2024-09-26 22:30:00,buy,0.42270063811823855,0.01,144.64499999999998,144.34499999999997,145.24499999999998,30.0,60.0,2024-09-27 03:30:00,145.24499999999998,tp,58.2,5.82
2024-09-27 09:45:00,2024-09-27 10:00:00,buy,0.40677589453408264,0.01,143.07399999999998,142.77399999999997,143.67399999999998,30.0,60.0,2024-09-27 11:15:00,143.67399999999998,tp,58.2,5.82
2024-09-27 11:15:00,2024-09-27 11:30:00,buy,0.40903118593847987,0.01,143.07199999999997,142.77199999999996,143.67199999999997,30.0,60.0,2024-09-27 15:30:00,142.77199999999996,sl,-31.8,-3.18
2024-09-27 15:45:00,2024-09-27 16:00:00,buy,0.46114520567323636,0.01,142.64999999999998,142.34999999999997,143.24999999999997,30.0,60.0,2024-09-27 20:15:00,142.34999999999997,sl,-31.8,-3.18
2024-09-27 20:15:00,2024-09-27 20:30:00,buy,0.42459151664929023,0.01,142.34999999999997,142.04999999999995,142.94999999999996,30.0,60.0,2024-09-30 02:45:00,142.94999999999996,tp,58.2,5.82
2024-09-30 03:30:00,2024-09-30 03:45:00,buy,0.4458108097053338,0.01,142.70099999999996,142.40099999999995,143.30099999999996,30.0,60.0,2024-09-30 05:00:00,142.40099999999995,sl,-31.8,-3.18
2024-09-30 05:00:00,2024-09-30 05:15:00,buy,0.5011154340518191,0.01,142.42099999999996,142.12099999999995,143.02099999999996,30.0,60.0,2024-09-30 07:45:00,142.12099999999995,sl,-31.8,-3.18
2024-09-30 07:45:00,2024-09-30 08:00:00,buy,0.44922999080150017,0.01,142.009,141.70899999999997,142.60899999999998,30.0,60.0,2024-09-30 08:45:00,141.70899999999997,sl,-31.8,-3.18
2024-09-30 08:45:00,2024-09-30 09:00:00,buy,0.5047249560193141,0.01,141.89699999999996,141.59699999999995,142.49699999999996,30.0,60.0,2024-09-30 11:15:00,142.49699999999996,tp,58.2,5.82
2024-09-30 14:15:00,2024-09-30 14:30:00,buy,0.44869879182935407,0.01,142.54799999999997,142.24799999999996,143.14799999999997,30.0,60.0,2024-09-30 17:00:00,143.14799999999997,tp,58.2,5.82
2024-09-30 17:15:00,2024-09-30 17:30:00,buy,0.46446244873780385,0.01,142.95899999999997,142.65899999999996,143.55899999999997,30.0,60.0,2024-09-30 21:00:00,143.55899999999997,tp,58.2,5.82
2024-09-30 21:00:00,2024-09-30 21:15:00,buy,0.4567804551629838,0.01,143.85599999999997,143.55599999999995,144.45599999999996,30.0,60.0,2024-10-01 00:00:00,143.55599999999995,sl,-31.8,-3.18
2024-10-01 00:00:00,2024-10-01 00:15:00,buy,0.4395478226993424,0.01,143.611,143.31099999999998,144.21099999999998,30.0,60.0,2024-10-01 06:30:00,144.21099999999998,tp,58.2,5.82
2024-10-01 10:15:00,2024-10-01 10:30:00,buy,0.4133718985740874,0.01,144.09499999999997,143.79499999999996,144.69499999999996,30.0,60.0,2024-10-01 11:00:00,143.79499999999996,sl,-31.8,-3.18
2024-10-01 11:30:00,2024-10-01 11:45:00,buy,0.44316254966955515,0.01,143.82199999999997,143.52199999999996,144.42199999999997,30.0,60.0,2024-10-01 16:30:00,143.52199999999996,sl,-31.8,-3.18
2024-10-01 16:30:00,2024-10-01 16:45:00,buy,0.46114520567323636,0.01,143.53799999999998,143.23799999999997,144.13799999999998,30.0,60.0,2024-10-01 17:00:00,143.23799999999997,sl,-31.8,-3.18
2024-10-01 17:00:00,2024-10-01 17:15:00,buy,0.46114520567323636,0.01,143.29999999999998,142.99999999999997,143.89999999999998,30.0,60.0,2024-10-01 18:30:00,143.89999999999998,tp,58.2,5.82
2024-10-01 19:00:00,2024-10-01 19:15:00,buy,0.4376518980124898,0.01,143.61299999999997,143.31299999999996,144.21299999999997,30.0,60.0,2024-10-01 19:30:00,143.31299999999996,sl,-31.8,-3.18
2024-10-01 19:30:00,2024-10-01 19:45:00,buy,0.4567804551629838,0.01,143.64899999999997,143.34899999999996,144.24899999999997,30.0,60.0,2024-10-01 20:15:00,143.34899999999996,sl,-31.8,-3.18
2024-10-01 20:15:00,2024-10-01 20:30:00,buy,0.4880719551853258,0.01,143.72599999999997,143.42599999999996,144.32599999999996,30.0,60.0,2024-10-02 11:45:00,144.32599999999996,tp,58.2,5.82
2024-10-02 11:45:00,2024-10-02 12:00:00,buy,0.4300198465636245,0.01,144.361,144.06099999999998,144.96099999999998,30.0,60.0,2024-10-02 15:15:00,144.96099999999998,tp,58.2,5.82
2024-10-02 17:45:00,2024-10-02 18:00:00,sell,0.4082376467790598,0.01,146.14300000000003,146.44300000000004,145.54300000000003,30.0,60.0,2024-10-02 22:30:00,146.44300000000004,sl,-31.8,-3.18
2024-10-03 01:15:00,2024-10-03 01:30:00,buy,0.4097126333880178,0.01,146.587,146.28699999999998,147.18699999999998,30.0,60.0,2024-10-03 04:00:00,147.18699999999998,tp,58.2,5.82
2024-10-04 15:45:00,2024-10-04 16:00:00,buy,0.4041095657285254,0.01,148.60299999999998,148.30299999999997,149.20299999999997,30.0,60.0,2024-10-07 05:15:00,148.30299999999997,sl,-31.8,-3.18
2024-10-07 10:45:00,2024-10-07 11:00:00,buy,0.4042244121875334,0.01,148.26299999999998,147.96299999999997,148.86299999999997,30.0,60.0,2024-10-07 16:00:00,147.96299999999997,sl,-31.8,-3.18
2024-10-08 10:15:00,2024-10-08 10:30:00,buy,0.40080034101993756,0.01,147.56099999999998,147.26099999999997,148.16099999999997,30.0,60.0,2024-10-08 15:30:00,148.16099999999997,tp,58.2,5.82
2024-10-10 17:30:00,2024-10-10 17:45:00,sell,0.411457105342266,0.01,148.70600000000002,149.00600000000003,148.10600000000002,30.0,60.0,2024-10-10 20:00:00,149.00600000000003,sl,-31.8,-3.18
2024-10-15 10:30:00,2024-10-15 10:45:00,sell,0.4027463585563565,0.01,149.22100000000003,149.52100000000004,148.62100000000004,30.0,60.0,2024-10-15 20:00:00,149.52100000000004,sl,-31.8,-3.18
2024-10-18 16:30:00,2024-10-18 16:45:00,buy,0.4128126614359167,0.01,149.74999999999997,149.44999999999996,150.34999999999997,30.0,60.0,2024-10-18 19:30:00,149.44999999999996,sl,-31.8,-3.18
2024-10-22 18:45:00,2024-10-22 19:00:00,buy,0.4070700087689799,0.01,151.16199999999998,150.86199999999997,151.76199999999997,30.0,60.0,2024-10-23 04:30:00,151.76199999999997,tp,58.2,5.82
2024-10-23 12:30:00,2024-10-23 12:45:00,buy,0.40095352159961745,0.01,152.736,152.43599999999998,153.33599999999998,30.0,60.0,2024-10-24 05:45:00,152.43599999999998,sl,-31.8,-3.18
2024-10-24 17:45:00,2024-10-24 18:00:00,buy,0.4121718598460081,0.01,151.84999999999997,151.54999999999995,152.44999999999996,30.0,60.0,2024-10-25 08:00:00,151.54999999999995,sl,-31.8,-3.18
2024-10-28 00:30:00,2024-10-28 00:45:00,buy,0.40447536837866194,0.01,152.89699999999996,152.59699999999995,153.49699999999996,30.0,60.0,2024-10-28 04:00:00,153.49699999999996,tp,58.2,5.82
2024-10-28 04:00:00,2024-10-28 04:15:00,sell,0.41757817526255614,0.01,153.55400000000003,153.85400000000004,152.95400000000004,30.0,60.0,2024-10-28 04:45:00,153.85400000000004,sl,-31.8,-3.18
2024-10-28 10:00:00,2024-10-28 10:15:00,buy,0.41216649610207856,0.01,153.31099999999998,153.01099999999997,153.91099999999997,30.0,60.0,2024-10-28 12:30:00,153.01099999999997,sl,-31.8,-3.18
2024-10-29 04:45:00,2024-10-29 05:00:00,buy,0.4139517062121529,0.01,152.968,152.66799999999998,153.56799999999998,30.0,60.0,2024-10-29 14:45:00,153.56799999999998,tp,58.2,5.82
2024-10-29 20:15:00,2024-10-29 20:30:00,buy,0.4109444125675875,0.01,153.46899999999997,153.16899999999995,154.06899999999996,30.0,60.0,2024-10-30 02:00:00,153.16899999999995,sl,-31.8,-3.18
2024-10-30 11:30:00,2024-10-30 11:45:00,buy,0.4048893044096724,0.01,152.867,152.56699999999998,153.46699999999998,30.0,60.0,2024-10-30 15:30:00,153.46699999999998,tp,58.2,5.82
2024-10-31 10:00:00,2024-10-31 10:15:00,sell,0.40527161550995017,0.01,152.24300000000002,152.54300000000003,151.64300000000003,30.0,60.0,2024-10-31 10:30:00,152.54300000000003,sl,-31.8,-3.18
2024-10-31 11:00:00,2024-10-31 11:15:00,buy,0.4154005915491233,0.01,152.02999999999997,151.72999999999996,152.62999999999997,30.0,60.0,2024-10-31 14:00:00,152.62999999999997,tp,58.2,5.82
2024-10-31 14:30:00,2024-10-31 14:45:00,buy,0.404605293296191,0.01,152.73499999999999,152.43499999999997,153.33499999999998,30.0,60.0,2024-10-31 18:15:00,152.43499999999997,sl,-31.8,-3.18
2024-10-31 21:15:00,2024-10-31 21:30:00,buy,0.4062920096309062,0.01,151.96299999999997,151.66299999999995,152.56299999999996,30.0,60.0,2024-11-01 08:15:00,152.56299999999996,tp,58.2,5.82
2024-11-01 16:45:00,2024-11-01 17:00:00,buy,0.4154005915491233,0.01,152.706,152.40599999999998,153.30599999999998,30.0,60.0,2024-11-04 00:00:00,152.40599999999998,sl,-31.8,-3.18
2024-11-04 00:15:00,2024-11-04 00:30:00,buy,0.4573472379631994,0.01,152.40399999999997,152.10399999999996,153.00399999999996,30.0,60.0,2024-11-04 02:15:00,152.10399999999996,sl,-31.8,-3.18
2024-11-04 05:15:00,2024-11-04 05:30:00,buy,0.4135530509113769,0.01,151.688,151.38799999999998,152.28799999999998,30.0,60.0,2024-11-05 01:45:00,152.28799999999998,tp,58.2,5.82
2024-11-06 03:00:00,2024-11-06 03:15:00,sell,0.4066411256282606,0.01,152.95100000000002,153.25100000000003,152.35100000000003,30.0,60.0,2024-11-06 04:00:00,153.25100000000003,sl,-31.8,-3.18
2024-11-07 17:15:00,2024-11-07 17:30:00,sell,0.41270571003395673,0.01,152.94100000000003,153.24100000000004,152.34100000000004,30.0,60.0,2024-11-07 21:00:00,153.24100000000004,sl,-31.8,-3.18
2024-11-08 05:15:00,2024-11-08 05:30:00,buy,0.41668004777821527,0.01,152.86499999999998,152.56499999999997,153.46499999999997,30.0,60.0,2024-11-08 06:15:00,152.56499999999997,sl,-31.8,-3.18
2024-11-08 10:00:00,2024-11-08 10:15:00,buy,0.4335132555965512,0.01,152.56199999999998,152.26199999999997,153.16199999999998,30.0,60.0,2024-11-08 11:45:00,152.26199999999997,sl,-31.8,-3.18
2024-11-15 17:15:00,2024-11-15 17:30:00,buy,0.4028920083135711,0.01,155.09099999999998,154.79099999999997,155.69099999999997,30.0,60.0,2024-11-15 18:00:00,154.79099999999997,sl,-31.8,-3.18
2024-11-15 18:15:00,2024-11-15 18:30:00,buy,0.4121078714917246,0.01,154.66299999999998,154.36299999999997,155.26299999999998,30.0,60.0,2024-11-15 19:30:00,154.36299999999997,sl,-31.8,-3.18
2024-11-19 11:00:00,2024-11-19 11:15:00,buy,0.40902968931838135,0.01,153.44199999999998,153.14199999999997,154.04199999999997,30.0,60.0,2024-11-19 13:45:00,154.04199999999997,tp,58.2,5.82
2024-11-20 10:30:00,2024-11-20 10:45:00,buy,0.40429272515047343,0.01,155.646,155.34599999999998,156.24599999999998,30.0,60.0,2024-11-20 17:00:00,155.34599999999998,sl,-31.8,-3.18
2024-11-27 10:30:00,2024-11-27 10:45:00,buy,0.40898087462488614,0.01,151.83999999999997,151.53999999999996,152.43999999999997,30.0,60.0,2024-11-27 11:30:00,151.53999999999996,sl,-31.8,-3.18
2024-11-27 11:45:00,2024-11-27 12:00:00,buy,0.41963036969000206,0.01,151.46599999999998,151.16599999999997,152.06599999999997,30.0,60.0,2024-11-27 16:15:00,151.16599999999997,sl,-31.8,-3.18
2024-11-27 19:45:00,2024-11-27 20:00:00,buy,0.40898087462488614,0.01,150.79899999999998,150.49899999999997,151.39899999999997,30.0,60.0,2024-11-28 02:00:00,151.39899999999997,tp,58.2,5.82
2024-11-29 03:15:00,2024-11-29 03:30:00,sell,0.40926225219207835,0.01,150.01300000000003,150.31300000000005,149.41300000000004,30.0,60.0,2024-11-29 04:30:00,150.31300000000005,sl,-31.8,-3.18
2024-11-29 04:30:00,2024-11-29 04:45:00,buy,0.4661981919072984,0.01,150.17399999999998,149.87399999999997,150.77399999999997,30.0,60.0,2024-11-29 06:15:00,149.87399999999997,sl,-31.8,-3.18
2024-11-29 10:00:00,2024-11-29 10:15:00,sell,0.40526487727112537,0.01,150.18500000000003,150.48500000000004,149.58500000000004,30.0,60.0,2024-11-29 18:15:00,150.48500000000004,sl,-31.8,-3.18
2024-11-29 20:45:00,2024-11-29 21:00:00,buy,0.4573472379631994,0.01,149.61399999999998,149.31399999999996,150.21399999999997,30.0,60.0,2024-12-02 02:00:00,150.21399999999997,tp,58.2,5.82
2024-12-02 18:30:00,2024-12-02 18:45:00,buy,0.4121078714917246,0.01,149.27999999999997,148.97999999999996,149.87999999999997,30.0,60.0,2024-12-03 02:15:00,149.87999999999997,tp,58.2,5.82
2024-12-03 16:15:00,2024-12-03 16:30:00,sell,0.40077290753202444,0.01,148.735,149.03500000000003,148.13500000000002,30.0,60.0,2024-12-03 17:00:00,149.03500000000003,sl,-31.8,-3.18
2024-12-03 17:30:00,2024-12-03 17:45:00,buy,0.4042231492533334,0.01,149.16599999999997,148.86599999999996,149.76599999999996,30.0,60.0,2024-12-04 02:15:00,149.76599999999996,tp,58.2,5.82
